date	depth	temp	cond	do	turb	chl	batv	
241.7708	20.241	13.910	205.000	1.190	9.200	0.100	11.700	
241.7917	20.226	13.900	204.000	1.180	10.100	0.900	11.600	
241.8125	20.229	13.900	203.000	1.180	15.500	0.100	11.700	
241.8333	20.226	13.900	203.000	1.180	13.200	0.400	11.700	
241.8542	20.229	13.900	201.000	1.180	13.400	0.300	11.700	
241.8750	20.250	13.900	201.000	1.180	20.600	0.900	11.600	
241.8958	20.239	13.910	204.000	1.190	13.900	1.100	11.600	
241.9167	20.253	13.900	204.000	1.200	10.600	1.100	11.700	
241.9375	20.264	13.870	204.000	1.160	14.100	0.900	11.600	
241.9583	20.249	13.880	204.000	1.180	28.000	0.300	11.700	
241.9792	20.243	13.880	200.000	1.180	19.800	0.000	11.600	
242.0000	20.225	13.840	205.000	1.100	8.300	0.700	11.700	
242.0208	20.250	13.850	204.000	1.080	13.100	1.200	11.700	
242.0417	20.256	13.850	200.000	1.100	25.000	0.700	11.600	
242.0625	20.263	13.850	205.000	1.110	13.600	0.00	11.700	
242.0833	20.252	13.870	201.000	1.110	11.500	1.200	11.600	
242.1042	20.240	13.870	205.000	1.120	7.200	0.700	11.700	
242.1250	20.250	13.870	205.000	1.090	7.300	0.000	11.700	
242.1458	20.219	13.880	205.000	1.080	7.000	0.200	11.600	
242.1667	20.256	13.880	206.000	1.070	5.000	0.100	11.600	
242.1875	20.282	13.890	205.000	1.060	4.300	0.100	11.700	
242.2083	20.274	13.890	206.000	1.030	4.300	0.500	11.700	
242.2292	20.272	13.920	205.000	1.040	4.300	0.400	11.600	
242.2500	20.265	13.920	203.000	1.020	5.900	0.00	11.700	
242.2708	20.250	13.940	206.000	1.020	4.300	0.300	11.700	
242.2917	20.272	13.940	206.000	1.000	4.200	0.800	11.700	
242.3125	20.278	13.950	206.000	1.000	4.300	0.300	11.600	
242.3333	20.281	13.940	204.000	0.980	4.900	0.900	11.700	
242.3542	20.295	13.940	206.000	0.970	4.300	0.200	11.700	
242.3750	20.288	13.950	206.000	0.960	4.100	0.500	11.700	
242.3958	20.276	13.960	206.000	0.960	5.000	0.300	11.700	
242.4167	20.255	13.970	206.000	0.970	4.600	0.000	11.700	
242.4375	20.288	13.990	206.000	0.980	4.700	0.500	11.700	
242.4583	20.295	14.010	206.000	0.990	3.900	0.600	11.700	
242.4792	20.271	14.020	206.000	0.980	4.600	0.000	11.700	
242.5000	20.289	14.030	206.000	0.980	4.700	0.600	11.600	
242.5208	20.269	14.050	207.000	0.970	5.000	0.000	11.600	
242.5417	20.285	14.060	207.000	0.970	5.500	0.900	11.600	
242.5625	20.296	14.070	203.000	0.960	8.000	0.100	11.700	
242.5833	20.280	14.070	207.000	0.980	5.300	0.00	11.700	
242.6042	20.283	14.080	206.000	1.000	11.100	0.300	11.700	
242.6250	20.277	14.090	207.000	1.020	7.400	0.200	11.700	
242.6458	20.271	14.090	206.000	1.040	7.200	1.600	11.700	
242.6667	20.268	14.080	207.000	1.030	7.600	0.000	11.600	
242.6875	20.280	14.090	207.000	1.040	10.000	0.600	11.700	
242.7083	20.271	14.080	206.000	1.050	8.900	0.500	11.700	
242.7292	20.273	14.080	203.000	1.030	17.900	1.100	11.700	
242.7500	20.274	14.080	207.000	1.030	10.300	0.900	11.600	
242.7708	20.266	14.080	203.000	1.030	15.000	0.500	11.700	
242.7917	20.248	14.080	207.000	1.010	12.600	0.500	11.700	
242.8125	20.251	14.080	206.000	0.990	20.000	0.00	11.700	
242.8333	20.247	14.080	202.000	1.000	13.700	0.100	11.700	
242.8542	20.268	14.090	207.000	0.990	6.200	0.100	11.600	
242.8750	20.284	14.090	204.000	0.990	5.500	0.200	11.600	
242.8958	20.289	14.090	207.000	0.960	4.700	1.400	11.600	
242.9167	20.282	14.100	206.000	0.940	5.200	0.100	11.700	
242.9375	20.268	14.110	207.000	0.920	4.200	0.200	11.600	
242.9583	20.258	14.130	206.000	0.930	3.400	0.300	11.600	
242.9792	20.258	14.150	207.000	0.910	3.300	0.800	11.700	
243.0000	20.265	14.180	207.000	0.910	3.700	1.100	11.600	
243.0208	20.276	14.200	207.000	0.900	3.400	0.00	11.700	
243.0417	20.267	14.230	208.000	0.900	3.400	1.400	11.700	
243.0625	20.266	14.260	208.000	0.890	3.600	0.700	11.600	
243.0833	20.282	14.290	208.000	0.890	3.200	1.400	11.600	
243.1042	20.267	14.300	207.000	0.890	3.200	0.300	11.700	
243.1250	20.257	14.320	208.000	0.880	3.100	1.800	11.700	
243.1458	20.264	14.330	207.000	0.870	3.300	1.200	11.700	
243.1667	20.265	14.330	208.000	0.860	3.000	1.300	11.700	
243.1875	20.260	14.340	209.000	0.840	3.400	0.600	11.600	
243.2083	20.263	14.340	207.000	0.840	3.300	2.400	11.700	
243.2292	20.270	14.340	209.000	0.830	3.200	1.800	11.700	
243.2500	20.269	14.340	207.000	0.810	4.700	1.200	11.600	
243.2708	20.269	14.330	207.000	0.800	4.800	1.100	11.600	
243.2917	20.278	14.330	209.000	0.790	3.400	1.200	11.600	
243.3125	20.270	14.320	208.000	0.780	3.300	1.400	11.600	
243.3333	20.273	14.320	205.000	0.780	5.200	1.200	11.700	
243.3542	20.274	14.310	209.000	0.770	3.900	0.500	11.700	
243.3750	20.285	14.310	209.000	0.770	3.700	0.600	11.700	
243.3958	20.289	14.300	205.000	0.760	6.700	0.800	11.700	
243.4167	20.290	14.290	205.000	0.760	4.000	0.00	11.600	
243.4375	20.297	14.290	209.000	0.760	4.500	0.200	11.700	
243.4583	20.277	14.290	204.000	0.760	6.800	0.400	11.600	
243.4792	20.279	14.290	208.000	0.750	5.400	1.000	11.700	
243.5000	20.279	14.290	205.000	0.750	6.800	1.400	11.700	
243.5208	20.279	14.290	208.000	0.750	2.800	0.700	11.700	
243.5417	20.294	14.280	208.000	0.740	3.500	0.600	11.600	
243.5625	20.283	14.280	205.000	0.730	5.200	0.600	11.700	
243.5833	20.281	14.270	208.000	0.730	3.200	0.900	11.600	
243.6042	20.276	14.270	208.000	0.720	3.000	2.500	11.700	
243.6250	20.270	14.260	208.000	0.720	2.600	0.300	11.600	
243.6458	20.276	14.260	208.000	0.710	3.700	0.000	11.600	
243.6667	20.274	14.250	207.000	0.700	4.500	0.800	11.600	
243.6875	20.272	14.250	205.000	0.700	4.800	0.00	11.700	
243.7083	20.263	14.250	203.000	0.690	8.500	0.400	11.700	
243.7292	20.269	14.250	208.000	0.690	3.600	0.00	11.700	
243.7500	20.266	14.250	208.000	0.690	3.700	0.900	11.600	
243.7708	20.277	14.250	210.000	0.680	2.800	0.100	11.700	
243.7917	20.281	14.250	205.000	0.680	6.500	1.200	11.600	
243.8125	20.283	14.240	208.000	0.680	4.900	1.100	11.600	
243.8333	20.275	14.240	208.000	0.680	4.500	0.00	11.700	
243.8542	20.281	14.230	204.000	0.680	18.100	0.800	11.700	
243.8750	20.289	14.220	204.000	0.680	13.800	0.700	11.700	
243.8958	20.289	14.220	206.000	0.680	5.500	0.900	11.700	
243.9167	20.292	14.220	204.000	0.690	8.200	1.700	11.700	
243.9375	20.293	14.210	208.000	0.690	5.400	1.000	11.700	
243.9583	20.292	14.220	207.000	0.690	6.500	0.00	11.700	
243.9792	20.282	14.220	203.000	0.690	5.400	0.000	11.600	
244.0000	20.273	14.230	204.000	0.680	5.200	0.100	11.700	
244.0208	20.277	14.240	205.000	0.680	3.000	0.400	11.600	
244.0417	20.276	14.250	206.000	0.680	2.800	0.500	11.600	
244.0625	20.276	14.260	204.000	0.680	2.800	1.000	11.600	
244.0833	20.293	14.280	203.000	0.690	4.200	0.400	11.600	
244.1042	20.295	14.290	205.000	0.690	3.400	0.700	11.700	
244.1250	20.290	14.290	207.000	0.700	3.400	0.800	11.700	
244.1458	20.292	14.300	208.000	0.700	2.900	0.300	11.700	
244.1667	20.308	14.310	208.000	0.700	1.900	0.900	11.600	
244.1875	20.303	14.320	208.000	0.700	2.300	0.600	11.700	
244.2083	20.310	14.340	207.000	0.700	1.900	0.900	11.600	
244.2292	20.318	14.340	207.000	0.690	8.600	1.200	11.600	
244.2500	20.305	14.360	208.000	0.690	11.400	0.300	11.700	
244.2708	20.304	14.370	203.000	0.670	11.700	0.400	11.600	
244.2917	20.310	14.380	202.000	0.660	9.400	0.400	11.600	
244.3125	20.314	14.400	203.000	0.650	22.500	0.700	11.700	
244.3333	20.310	14.410	205.000	0.630	8.400	0.600	11.600	
244.3542	20.308	14.420	207.000	0.620	6.400	0.500	11.600	
244.3750	20.308	14.430	203.000	0.610	15.100	0.800	11.600	
244.3958	20.306	14.430	205.000	0.590	14.000	1.000	11.600	
244.4167	20.309	14.440	209.000	0.580	5.900	1.200	11.600	
244.4375	20.314	14.440	209.000	0.570	13.400	0.800	11.700	
244.4583	20.317	14.450	208.000	0.560	14.000	0.600	11.600	
244.4792	20.319	14.450	209.000	0.550	11.900	0.600	11.700	
244.5000	20.330	14.460	204.000	0.550	22.600	0.500	11.600	
244.5208	20.331	14.460	203.000	0.530	11.400	0.600	11.700	
244.5417	20.338	14.470	205.000	0.530	18.400	0.500	11.700	
244.5625	20.331	14.480	209.000	0.520	3.800	0.600	11.600	
244.5833	20.328	14.490	203.000	0.510	7.200	1.200	11.600	
244.6042	20.329	14.500	208.000	0.500	4.700	0.00	11.700	
244.6250	20.326	14.520	207.000	0.490	29.200	0.400	11.700	
244.6458	20.319	14.530	210.000	0.480	7.000	0.600	11.600	
244.6667	20.310	14.540	209.000	0.470	3.300	1.200	11.700	
244.6875	20.306	14.550	209.000	0.460	3.200	1.300	11.700	
244.7083	20.300	14.570	211.000	0.450	2.200	1.000	11.600	
244.7292	20.296	14.580	209.000	0.430	3.600	0.600	11.700	
244.7500	20.293	14.590	211.000	0.410	2.500	0.700	11.600	
244.7708	20.287	14.600	209.000	0.400	7.700	0.800	11.700	
244.7917	20.287	14.600	211.000	0.380	6.400	1.300	11.600	
244.8125	20.290	14.610	208.000	0.360	10.700	0.100	11.700	
244.8333	20.283	14.600	211.000	0.340	7.300	0.800	11.600	
244.8542	20.293	14.590	211.000	0.330	11.400	0.200	11.600	
244.8750	20.305	14.580	210.000	0.310	26.000	0.400	11.700	
244.8958	20.312	14.560	208.000	0.290	18.900	0.900	11.600	
244.9167	20.303	14.540	210.000	0.270	15.900	0.700	11.600	
244.9375	20.303	14.520	207.000	0.260	13.600	0.500	11.600	
244.9583	20.319	14.500	210.000	0.240	2.800	0.800	11.600	
244.9792	20.320	14.480	209.000	0.230	11.400	1.100	11.600	
245.0000	20.322	14.460	209.000	0.220	20.000	1.200	11.600	
245.0208	20.316	14.440	208.000	0.210	10.300	0.600	11.600	
245.0417	20.307	14.420	208.000	0.200	18.100	0.600	11.700	
245.0625	20.311	14.390	208.000	0.200	18.800	1.400	11.700	
245.0833	20.306	14.370	209.000	0.190	20.600	0.800	11.600	
245.1042	20.297	14.360	208.000	0.180	24.400	0.200	11.600	
245.1250	20.296	14.360	208.000	0.170	26.300	1.100	11.600	
245.1458	20.291	14.350	210.000	0.180	38.400	1.600	11.600	
245.1667	20.288	14.340	207.000	0.170	42.000	0.500	11.600	
245.1875	20.287	14.340	203.000	0.170	54.200	1.200	11.600	
245.2083	20.285	14.340	208.000	0.170	42.100	0.300	11.600	
245.2292	20.294	14.350	209.000	0.170	25.600	0.600	11.700	
245.2500	20.297	14.350	209.000	0.170	20.800	1.200	11.600	
245.2708	20.300	14.350	208.000	0.170	38.700	0.900	11.600	
245.2917	20.307	14.360	208.000	0.170	54.700	0.800	11.600	
245.3125	20.308	14.360	210.000	0.170	19.900	4.100	11.600	
245.3333	20.313	14.360	208.000	0.180	21.100	0.800	11.600	
245.3542	20.310	14.370	209.000	0.180	19.800	1.300	11.600	
245.3750	20.312	14.370	204.000	0.180	15.000	1.500	11.600	
245.3958	20.309	14.380	208.000	0.180	9.800	1.200	11.600	
245.4167	20.302	14.390	209.000	0.170	11.000	0.00	11.600	
245.4375	20.301	14.400	209.000	0.170	10.000	1.100	11.600	
245.4583	20.297	14.410	209.000	0.180	10.100	0.400	11.600	
245.4792	20.292	14.410	208.000	0.180	8.400	0.100	11.700	
245.5000	20.298	14.410	210.000	0.180	5.400	0.300	11.600	
245.5208	20.294	14.420	208.000	0.170	1.500	0.800	11.700	
245.5417	20.299	14.430	209.000	0.170	5.900	1.200	11.600	
245.5625	20.287	14.440	209.000	0.160	10.300	0.300	11.700	
245.5833	20.284	14.450	209.000	0.160	11.700	0.000	11.700	
245.6042	20.287	14.460	210.000	0.160	11.500	0.600	11.700	
245.6250	20.290	14.460	208.000	0.150	23.000	1.000	11.600	
245.6458	20.292	14.450	206.000	0.150	46.700	1.000	11.600	
245.6667	20.283	14.460	208.000	0.150	24.100	0.400	11.600	
245.6875	20.276	14.460	208.000	0.140	26.400	0.800	11.600	
245.7083	20.275	14.460	209.000	0.140	18.100	0.700	11.700	
245.7292	20.277	14.460	208.000	0.130	17.300	0.700	11.600	
245.7500	20.278	14.450	209.000	0.130	23.500	1.000	11.600	
245.7708	20.278	14.440	209.000	0.120	19.200	0.900	11.700	
245.7917	20.272	14.400	209.000	0.100	13.700	0.300	11.600	
245.8125	20.259	14.360	208.000	0.090	20.300	1.000	11.600	
245.8333	20.248	14.320	210.000	0.090	33.300	1.600	11.600	
245.8542	20.246	14.300	208.000	0.090	7.300	1.100	11.600	
245.8750	20.249	14.260	208.000	0.090	21.700	1.200	11.700	
245.8958	20.244	14.240	208.000	0.100	21.900	0.800	11.600	
245.9167	20.247	14.260	207.000	0.090	11.300	1.100	11.600	
245.9375	20.243	14.330	210.000	0.090	23.400	1.000	11.600	
245.9583	20.235	14.420	210.000	0.090	44.200	4.600	11.700	
245.9792	20.240	14.470	208.000	0.100	39.100	4.800	11.600	
246.0000	20.241	14.480	211.000	0.100	32.400	2.300	11.600	
246.0208	20.246	14.500	211.000	0.100	19.400	3.900	11.600	
246.0417	20.247	14.500	210.000	0.100	18.300	2.300	11.600	
246.0625	20.253	14.510	211.000	0.100	35.400	0.800	11.600	
246.0833	20.251	14.520	210.000	0.100	7.600	1.600	11.600	
246.1042	20.244	14.530	209.000	0.100	16.000	0.800	11.600	
246.1250	20.247	14.530	211.000	0.100	7.900	0.900	11.600	
246.1458	20.252	14.540	209.000	0.100	10.200	0.900	11.600	
246.1667	20.261	14.550	211.000	0.100	8.900	1.200	11.600	
246.1875	20.250	14.550	209.000	0.100	11.700	1.400	11.600	
246.2083	20.243	14.560	211.000	0.100	7.000	0.800	11.600	
246.2292	20.251	14.570	210.000	0.100	8.100	0.500	11.600	
246.2500	20.240	14.580	211.000	0.100	10.800	0.300	11.700	
246.2708	20.248	14.580	211.000	0.100	7.800	0.400	11.600	
246.2917	20.249	14.580	209.000	0.100	15.600	0.200	11.700	
246.3125	20.251	14.590	206.000	0.100	23.500	0.400	11.600	
246.3333	20.244	14.600	210.000	0.110	26.900	0.700	11.600	
246.3542	20.239	14.600	211.000	0.120	8.700	0.200	11.600	
246.3750	20.231	14.560	210.000	0.110	27.500	0.200	11.600	
246.3958	20.232	14.570	209.000	0.110	30.300	1.600	11.600	
246.4167	20.244	14.560	209.000	0.110	27.000	0.800	11.600	
246.4375	20.249	14.560	209.000	0.120	20.300	0.700	11.600	
246.4583	20.240	14.570	211.000	0.120	17.800	0.000	11.600	
246.4792	20.241	14.570	211.000	0.130	8.400	0.700	11.600	
246.5000	20.242	14.580	206.000	0.130	19.700	1.200	11.600	
246.5208	20.243	14.580	210.000	0.130	8.600	1.300	11.600	
246.5417	20.233	14.600	206.000	0.140	24.100	0.600	11.600	
246.5625	20.231	14.600	206.000	0.140	14.400	0.900	11.600	
246.5833	20.226	14.620	210.000	0.150	15.500	1.500	11.600	
246.6042	20.217	14.630	207.000	0.160	33.800	1.100	11.600	
246.6250	20.206	14.640	207.000	0.160	22.500	1.300	11.600	
246.6458	20.208	14.650	206.000	0.170	24.200	1.700	11.600	
246.6667	20.208	14.660	205.000	0.170	12.700	1.500	11.600	
246.6875	20.204	14.670	205.000	0.170	12.800	0.700	11.600	
246.7083	20.199	14.680	207.000	0.170	10.100	1.200	11.600	
246.7292	20.202	14.690	211.000	0.180	5.300	1.500	11.600	
246.7500	20.205	14.700	206.000	0.180	12.700	0.900	11.600	
246.7708	20.207	14.710	206.000	0.180	15.800	0.300	11.600	
246.7917	20.208	14.710	206.000	0.180	28.100	0.800	11.600	
246.8125	20.216	14.710	210.000	0.180	13.600	0.900	11.600	
246.8333	20.209	14.720	209.000	0.180	19.100	1.400	11.600	
246.8542	20.219	14.730	210.000	0.180	12.000	0.700	11.700	
246.8750	20.230	14.730	210.000	0.180	11.400	1.200	11.600	
246.8958	20.222	14.780	211.000	0.190	10.000	0.500	11.600	
246.9167	20.230	14.760	211.000	0.180	9.000	0.800	11.600	
246.9375	20.240	14.750	210.000	0.180	33.000	1.200	11.600	
246.9583	20.228	14.750	210.000	0.180	44.100	0.800	11.600	
246.9792	20.228	14.750	210.000	0.170	44.400	1.800	11.700	
247.0000	20.226	14.750	210.000	0.180	30.900	0.900	11.600	
247.0208	20.220	14.750	211.000	0.170	26.700	0.700	11.600	
247.0417	20.215	14.740	211.000	0.160	27.900	1.200	11.600	
247.0625	20.217	14.740	210.000	0.170	64.600	0.800	11.600	
247.0833	20.217	14.730	211.000	0.160	25.800	0.800	11.600	
247.1042	20.217	14.740	210.000	0.160	21.000	0.400	11.700	
247.1250	20.215	14.720	211.000	0.160	17.300	0.300	11.700	
247.1458	20.218	14.720	210.000	0.160	17.900	0.900	11.700	
247.1667	20.225	14.720	210.000	0.160	24.200	0.200	11.600	
247.1875	20.228	14.720	210.000	0.160	62.100	1.000	11.600	
247.2083	20.229	14.710	211.000	0.160	33.800	0.700	11.600	
247.2292	20.226	14.710	211.000	0.160	10.900	0.600	11.600	
247.2500	20.239	14.710	210.000	0.160	13.600	0.500	11.600	
247.2708	20.238	14.720	211.000	0.160	18.900	1.300	11.600	
247.2917	20.231	14.720	210.000	0.160	17.200	1.200	11.600	
247.3125	20.218	14.720	211.000	0.160	21.900	0.700	11.600	
247.3333	20.229	14.720	211.000	0.160	10.900	0.900	11.600	
247.3542	20.207	14.720	210.000	0.160	31.800	1.100	11.600	
247.3750	20.228	14.730	210.000	0.160	22.000	0.000	11.600	
247.3958	20.226	14.730	210.000	0.160	17.300	1.200	11.600	
247.4167	20.217	14.740	211.000	0.170	40.400	0.000	11.600	
247.4375	20.204	14.730	210.000	0.160	17.400	0.00	11.600	
247.4583	20.213	14.740	206.000	0.170	16.100	0.500	11.600	
247.4792	20.225	14.730	210.000	0.160	24.300	0.100	11.600	
247.5000	20.217	14.720	211.000	0.160	13.400	0.900	11.600	
247.5208	20.220	14.730	210.000	0.170	34.900	0.00	11.600	
247.5417	20.221	14.720	210.000	0.160	46.800	0.400	11.600	
247.5625	20.215	14.710	211.000	0.160	27.300	0.400	11.600	
247.5833	20.224	14.710	210.000	0.170	17.700	0.100	11.700	
247.6042	20.230	14.700	211.000	0.160	7.500	0.00	11.600	
247.6250	20.228	14.710	210.000	0.170	7.000	0.100	11.600	
247.6458	20.214	14.710	209.000	0.160	5.600	1.200	11.700	
247.6667	20.216	14.710	210.000	0.160	9.400	0.000	11.600	
247.6875	20.202	14.710	210.000	0.160	6.800	0.300	11.600	
247.7083	20.219	14.710	210.000	0.160	7.600	0.900	11.600	
247.7292	20.216	14.710	210.000	0.160	12.300	0.700	11.600	
247.7500	20.216	14.700	210.000	0.150	10.800	0.00	11.600	
247.7708	20.214	14.690	209.000	0.150	22.400	0.700	11.600	
247.7917	20.221	14.690	206.000	0.140	24.900	0.400	11.600	
247.8125	20.199	14.680	210.000	0.130	71.200	0.800	11.600	
247.8333	20.203	14.680	207.000	0.140	39.500	0.700	11.600	
247.8542	20.200	14.660	209.000	0.140	30.700	0.000	11.600	
247.8750	20.204	14.650	209.000	0.130	21.700	0.400	11.600	
247.8958	20.220	14.630	210.000	0.130	21.600	0.200	11.600	
247.9167	20.206	14.600	206.000	0.130	21.200	0.400	11.600	
247.9375	20.188	14.600	207.000	0.130	37.500	0.600	11.600	
247.9583	20.217	14.600	210.000	0.130	57.500	0.00	11.600	
247.9792	20.220	14.570	205.000	0.120	20.900	0.400	11.600	
248.0000	20.229	14.560	206.000	0.130	37.600	1.300	11.600	
248.0208	20.234	14.560	207.000	0.120	20.600	0.700	11.600	
248.0417	20.215	14.560	210.000	0.130	20.300	1.000	11.600	
248.0625	20.204	14.590	206.000	0.140	17.000	0.400	11.600	
248.0833	20.208	14.590	210.000	0.140	17.100	0.600	11.600	
248.1042	20.204	14.600	209.000	0.140	16.000	0.800	11.600	
248.1250	20.215	14.610	204.000	0.150	25.300	0.800	11.600	
248.1458	20.211	14.620	210.000	0.150	27.200	0.400	11.600	
248.1667	20.194	14.600	210.000	0.150	33.900	1.500	11.600	
248.1875	20.202	14.620	209.000	0.160	39.500	0.900	11.600	
248.2083	20.202	14.630	210.000	0.160	40.100	0.100	11.600	
248.2292	20.209	14.640	210.000	0.160	38.500	0.700	11.600	
248.2500	20.224	14.650	210.000	0.160	27.400	0.600	11.600	
248.2708	20.229	14.660	209.000	0.170	41.700	1.100	11.600	
248.2917	20.212	14.660	206.000	0.170	10.400	0.600	11.600	
248.3125	20.223	14.640	209.000	0.170	59.600	0.00	11.600	
248.3333	20.235	14.660	210.000	0.170	7.600	0.600	11.600	
248.3542	20.232	14.640	210.000	0.160	8.800	0.00	11.600	
248.3750	20.246	14.610	210.000	0.140	4.700	0.600	11.600	
248.3958	20.235	14.550	208.000	0.090	3.200	0.200	11.600	
248.4167	20.231	14.590	210.000	0.100	13.700	0.500	11.600	
248.4375	20.239	14.570	210.000	0.070	8.600	0.000	11.600	
248.4583	20.235	14.560	211.000	0.050	14.400	1.000	11.600	
248.4792	20.243	14.550	209.000	0.040	12.200	0.600	11.600	
248.5000	20.224	14.540	206.000	0.020	39.500	2.800	11.600	
248.5208	20.221	14.550	210.000	0.020	19.400	0.500	11.600	
248.5417	20.219	14.550	207.000	0.010	14.900	1.700	11.600	
248.5625	20.210	14.550	210.000	0.010	3.700	0.200	11.600	
248.5833	20.220	14.630	207.000	0.030	12.900	0.700	11.600	
248.6042	20.222	14.590	210.000	0.030	7.600	0.100	11.600	
248.6250	20.205	14.640	207.000	0.040	71.400	0.000	11.600	
248.6458	20.219	14.710	209.000	0.100	30.000	0.200	11.600	
248.6667	20.215	14.700	211.000	0.090	21.100	0.100	11.600	
248.6875	20.207	14.740	205.000	0.120	56.300	0.300	11.600	
248.7083	20.216	14.700	210.000	0.110	17.100	0.600	11.600	
248.7292	20.208	14.700	210.000	0.110	18.300	0.400	11.600	
248.7500	20.221	14.640	209.000	0.090	29.800	0.800	11.600	
248.7708	20.216	14.630	209.000	0.080	31.300	0.300	11.600	
248.7917	20.210	14.590	210.000	0.030	23.300	0.600	11.600	
248.8125	20.220	14.580	210.000	0.020	16.900	1.800	11.600	
248.8333	20.213	14.520	210.000	0.000	25.600	1.800	11.600	
248.8542	20.210	14.500	210.000	0.00	13.800	1.000	11.600	
248.8750	20.216	14.480	210.000	0.00	29.000	1.500	11.600	
248.8958	20.214	14.480	210.000	0.00	13.100	1.700	11.600	
248.9167	20.209	14.490	210.000	0.00	17.800	0.500	11.600	
248.9375	20.214	14.470	211.000	0.00	28.900	1.600	11.600	
248.9583	20.204	14.480	209.000	0.00	14.000	0.700	11.600	
248.9792	20.223	14.490	211.000	0.00	12.600	0.200	11.600	
249.0000	20.222	14.510	206.000	0.00	10.600	0.400	11.600	
249.0208	20.211	14.540	211.000	0.00	17.500	1.900	11.600	
249.0417	20.206	14.600	211.000	0.00	9.300	1.200	11.600	
249.0625	20.224	14.650	210.000	0.050	19.700	0.800	11.600	
249.0833	20.225	14.720	210.000	0.080	36.000	0.00	11.600	
249.1042	20.226	14.750	210.000	0.080	5.200	0.700	11.600	
249.1250	20.222	14.760	209.000	0.090	66.700	0.00	11.600	
249.1458	20.211	14.830	210.000	0.070	4.000	0.600	11.600	
249.1667	20.219	14.800	209.000	0.080	9.300	0.000	11.600	
249.1875	20.219	14.830	210.000	0.080	13.000	0.500	11.600	
249.2083	20.214	14.830	211.000	0.080	3.600	0.00	11.600	
249.2292	20.216	14.830	205.000	0.080	5.700	0.00	11.600	
249.2500	20.210	14.820	210.000	0.090	4.100	0.500	11.600	
249.2708	20.207	14.790	210.000	0.090	4.100	0.600	11.600	
249.2917	20.206	14.750	209.000	0.090	1.500	0.400	11.600	
249.3125	20.213	14.710	208.000	0.070	1.900	0.200	11.600	
249.3333	20.223	14.570	209.000	0.000	0.600	1.000	11.600	
249.3542	20.222	14.540	205.000	0.00	4.300	0.100	11.600	
249.3750	20.222	14.620	210.000	0.020	0.700	0.100	11.600	
249.3958	20.218	14.610	210.000	0.010	1.500	0.00	11.600	
249.4167	20.214	14.560	205.000	0.00	0.700	0.200	11.600	
249.4375	20.231	14.540	209.000	0.00	6.500	0.400	11.600	
249.4583	20.237	14.540	209.000	0.00	6.800	0.800	11.600	
249.4792	20.223	14.550	210.000	0.00	16.300	0.800	11.600	
249.5000	20.240	14.550	210.000	0.00	5.400	0.00	11.600	
249.5208	20.231	14.540	210.000	0.00	6.900	0.000	11.600	
